code,name,market,catagory,type
002012,凯恩股份,A股,深证A股,股票
300818,耐普矿机,A股,深证A股,股票
002198,嘉应制药,A股,深证A股,股票
000915,华特达因,A股,深证A股,股票
000902,新洋丰,A股,深证A股,股票
300080,易成新能,A股,深证A股,股票
002678,珠江钢琴,A股,深证A股,股票
300211,亿通科技,A股,深证A股,股票
300692,中环环保,A股,深证A股,股票
002892,科力尔,A股,深证A股,股票
000887,中鼎股份,A股,深证A股,股票
000959,首钢股份,A股,深证A股,股票
300208,青岛中程,A股,深证A股,股票
002275,桂林三金,A股,深证A股,股票
002082,万邦德,A股,深证A股,股票
002585,双星新材,A股,深证A股,股票
301092,争光股份,A股,深证A股,股票
300665,飞鹿股份,A股,深证A股,股票
300106,西部牧业,A股,深证A股,股票
000997,新大陆,A股,深证A股,股票
300066,三川智慧,A股,深证A股,股票
002512,达华智能,A股,深证A股,股票
002806,华锋股份,A股,深证A股,股票
300978,东箭科技,A股,深证A股,股票
000582,北部湾港,A股,深证A股,股票
002675,东诚药业,A股,深证A股,股票
301182,凯旺科技,A股,深证A股,股票
301185,鸥玛软件,A股,深证A股,股票
002480,新筑股份,A股,深证A股,股票
002887,绿茵生态,A股,深证A股,股票
002674,兴业科技,A股,深证A股,股票
301151,冠龙节能,A股,深证A股,股票
002962,五方光电,A股,深证A股,股票
002863,今飞凯达,A股,深证A股,股票
300001,特锐德,A股,深证A股,股票
300045,华力创通,A股,深证A股,股票
300672,国科微,A股,深证A股,股票
000596,古井贡酒,A股,深证A股,股票
300232,洲明科技,A股,深证A股,股票
002759,天际股份,A股,深证A股,股票
002651,利君股份,A股,深证A股,股票
002719,麦趣尔,A股,深证A股,股票
002921,联诚精密,A股,深证A股,股票
002422,科伦药业,A股,深证A股,股票
300932,三友联众,A股,深证A股,股票
300761,立华股份,A股,深证A股,股票
002664,信质集团,A股,深证A股,股票
300741,华宝股份,A股,深证A股,股票
002270,华明装备,A股,深证A股,股票
300964,本川智能,A股,深证A股,股票
301028,东亚机械,A股,深证A股,股票
002395,双象股份,A股,深证A股,股票
000725,京东方Ａ,A股,深证A股,股票
000731,四川美丰,A股,深证A股,股票
300105,龙源技术,A股,深证A股,股票
002190,成飞集成,A股,深证A股,股票
002072,凯瑞德,A股,深证A股,股票
300018,中元股份,A股,深证A股,股票
300814,中富电路,A股,深证A股,股票
002020,京新药业,A股,深证A股,股票
001319,铭科精技,A股,深证A股,股票
002221,东华能源,A股,深证A股,股票
300664,鹏鹞环保,A股,深证A股,股票
300297,*ST蓝盾,A股,深证A股,股票
000899,赣能股份,A股,深证A股,股票
002703,浙江世宝,A股,深证A股,股票
002611,东方精工,A股,深证A股,股票
300299,富春股份,A股,深证A股,股票
301188,力诺特玻,A股,深证A股,股票
002281,光迅科技,A股,深证A股,股票
002034,旺能环境,A股,深证A股,股票
002442,龙星化工,A股,深证A股,股票
002386,天原股份,A股,深证A股,股票
002274,华昌化工,A股,深证A股,股票
300507,苏奥传感,A股,深证A股,股票
002405,四维图新,A股,深证A股,股票
300635,中达安,A股,深证A股,股票
002824,和胜股份,A股,深证A股,股票
300484,蓝海华腾,A股,深证A股,股票
300278,华昌达,A股,深证A股,股票
300731,科创新源,A股,深证A股,股票
002583,海能达,A股,深证A股,股票
000962,东方钽业,A股,深证A股,股票
300378,鼎捷软件,A股,深证A股,股票
000039,中集集团,A股,深证A股,股票
002252,上海莱士,A股,深证A股,股票
300825,阿尔特,A股,深证A股,股票
300770,新媒股份,A股,深证A股,股票
000510,新金路,A股,深证A股,股票
002801,微光股份,A股,深证A股,股票
002636,金安国纪,A股,深证A股,股票
000021,深科技,A股,深证A股,股票
301186,超达装备,A股,深证A股,股票
002858,力盛体育,A股,深证A股,股票
002269,美邦服饰,A股,深证A股,股票
002029,七匹狼,A股,深证A股,股票
300227,光韵达,A股,深证A股,股票
002610,爱康科技,A股,深证A股,股票
301218,华是科技,A股,深证A股,股票
002632,道明光学,A股,深证A股,股票
300017,网宿科技,A股,深证A股,股票
002753,永东股份,A股,深证A股,股票
000565,渝三峡Ａ,A股,深证A股,股票
002400,省广集团,A股,深证A股,股票
301100,风光股份,A股,深证A股,股票
300063,天龙集团,A股,深证A股,股票
301162,国能日新,A股,深证A股,股票
002714,牧原股份,A股,深证A股,股票
300387,富邦股份,A股,深证A股,股票
301209,联合化学,A股,深证A股,股票
300967,晓鸣股份,A股,深证A股,股票
000551,创元科技,A股,深证A股,股票
300352,北信源,A股,深证A股,股票
002681,奋达科技,A股,深证A股,股票
300245,天玑科技,A股,深证A股,股票
002110,三钢闽光,A股,深证A股,股票
300946,恒而达,A股,深证A股,股票
300727,润禾材料,A股,深证A股,股票
002490,山东墨龙,A股,深证A股,股票
300905,宝丽迪,A股,深证A股,股票
300207,欣旺达,A股,深证A股,股票
300807,天迈科技,A股,深证A股,股票
301205,联特科技,A股,深证A股,股票
003036,泰坦股份,A股,深证A股,股票
000895,双汇发展,A股,深证A股,股票
300930,屹通新材,A股,深证A股,股票
002145,中核钛白,A股,深证A股,股票
002966,苏州银行,A股,深证A股,股票
002237,恒邦股份,A股,深证A股,股票
002066,瑞泰科技,A股,深证A股,股票
300348,长亮科技,A股,深证A股,股票
002239,奥特佳,A股,深证A股,股票
002161,远望谷,A股,深证A股,股票
300233,金城医药,A股,深证A股,股票
300253,卫宁健康,A股,深证A股,股票
002861,瀛通通讯,A股,深证A股,股票
000761,本钢板材,A股,深证A股,股票
000062,深圳华强,A股,深证A股,股票
002785,万里石,A股,深证A股,股票
300097,智云股份,A股,深证A股,股票
000917,电广传媒,A股,深证A股,股票
300070,碧水源,A股,深证A股,股票
000559,万向钱潮,A股,深证A股,股票
300774,倍杰特,A股,深证A股,股票
300040,九洲集团,A股,深证A股,股票
301128,强瑞技术,A股,深证A股,股票
001218,丽臣实业,A股,深证A股,股票
300145,中金环境,A股,深证A股,股票
002137,实益达,A股,深证A股,股票
000545,金浦钛业,A股,深证A股,股票
002232,启明信息,A股,深证A股,股票
300557,理工光科,A股,深证A股,股票
300121,阳谷华泰,A股,深证A股,股票
002503,搜于特,A股,深证A股,股票
000778,新兴铸管,A股,深证A股,股票
000521,长虹美菱,A股,深证A股,股票
300349,金卡智能,A股,深证A股,股票
000685,中山公用,A股,深证A股,股票
300166,东方国信,A股,深证A股,股票
002896,中大力德,A股,深证A股,股票
002752,昇兴股份,A股,深证A股,股票
002521,齐峰新材,A股,深证A股,股票
002679,福建金森,A股,深证A股,股票
000538,云南白药,A股,深证A股,股票
001288,运机集团,A股,深证A股,股票
000546,金圆股份,A股,深证A股,股票
300302,同有科技,A股,深证A股,股票
301132,满坤科技,A股,深证A股,股票
300150,世纪瑞尔,A股,深证A股,股票
300705,九典制药,A股,深证A股,股票
001207,联科科技,A股,深证A股,股票
000619,海螺新材,A股,深证A股,股票
002268,卫士通,A股,深证A股,股票
300394,天孚通信,A股,深证A股,股票
002228,合兴包装,A股,深证A股,股票
300600,国瑞科技,A股,深证A股,股票
002576,通达动力,A股,深证A股,股票
002595,豪迈科技,A股,深证A股,股票
002569,ST步森,A股,深证A股,股票
001229,魅视科技,A股,深证A股,股票
002254,泰和新材,A股,深证A股,股票
000663,永安林业,A股,深证A股,股票
300424,航新科技,A股,深证A股,股票
002969,嘉美包装,A股,深证A股,股票
000859,国风新材,A股,深证A股,股票
300624,万兴科技,A股,深证A股,股票
002253,川大智胜,A股,深证A股,股票
300214,日科化学,A股,深证A股,股票
300589,江龙船艇,A股,深证A股,股票
301229,纽泰格,A股,深证A股,股票
300852,四会富仕,A股,深证A股,股票
000158,常山北明,A股,深证A股,股票
300538,同益股份,A股,深证A股,股票
002312,川发龙蟒,A股,深证A股,股票
301149,隆华新材,A股,深证A股,股票
002278,神开股份,A股,深证A股,股票
002555,三七互娱,A股,深证A股,股票
002766,索菱股份,A股,深证A股,股票
000816,智慧农业,A股,深证A股,股票
000711,京蓝科技,A股,深证A股,股票
300765,新诺威,A股,深证A股,股票
300081,恒信东方,A股,深证A股,股票
000599,青岛双星,A股,深证A股,股票
002845,同兴达,A股,深证A股,股票
002211,ST宏达,A股,深证A股,股票
002214,大立科技,A股,深证A股,股票
300520,科大国创,A股,深证A股,股票
300498,温氏股份,A股,深证A股,股票
002916,深南电路,A股,深证A股,股票
002396,星网锐捷,A股,深证A股,股票
301233,盛帮股份,A股,深证A股,股票
300641,正丹股份,A股,深证A股,股票
300152,新动力,A股,深证A股,股票
000536,华映科技,A股,深证A股,股票
002980,华盛昌,A股,深证A股,股票
002279,久其软件,A股,深证A股,股票
001266,宏英智能,A股,深证A股,股票
300250,初灵信息,A股,深证A股,股票
300971,博亚精工,A股,深证A股,股票
002700,ST浩源,A股,深证A股,股票
002354,天娱数科,A股,深证A股,股票
300726,宏达电子,A股,深证A股,股票
000426,兴业矿业,A股,深证A股,股票
300713,英可瑞,A股,深证A股,股票
002026,山东威达,A股,深证A股,股票
002505,鹏都农牧,A股,深证A股,股票
000100,TCL科技,A股,深证A股,股票
300748,金力永磁,A股,深证A股,股票
300576,容大感光,A股,深证A股,股票
301127,天源环保,A股,深证A股,股票
300444,双杰电气,A股,深证A股,股票
002222,福晶科技,A股,深证A股,股票
300988,津荣天宇,A股,深证A股,股票
301082,久盛电气,A股,深证A股,股票
300984,金沃股份,A股,深证A股,股票
300707,威唐工业,A股,深证A股,股票
002363,隆基机械,A股,深证A股,股票
000848,承德露露,A股,深证A股,股票
000652,泰达股份,A股,深证A股,股票
000552,靖远煤电,A股,深证A股,股票
301318,维海德,A股,深证A股,股票
002215,诺普信,A股,深证A股,股票
300427,红相股份,A股,深证A股,股票
002266,浙富控股,A股,深证A股,股票
300196,长海股份,A股,深证A股,股票
002489,浙江永强,A股,深证A股,股票
002470,ST金正,A股,深证A股,股票
300837,浙矿股份,A股,深证A股,股票
301081,严牌股份,A股,深证A股,股票
002441,众业达,A股,深证A股,股票
300236,上海新阳,A股,深证A股,股票
300342,天银机电,A股,深证A股,股票
002501,利源精制,A股,深证A股,股票
002182,云海金属,A股,深证A股,股票
300992,泰福泵业,A股,深证A股,股票
300107,建新股份,A股,深证A股,股票
000088,盐田港,A股,深证A股,股票
001300,三柏硕,A股,深证A股,股票
000068,华控赛格,A股,深证A股,股票
300922,天秦装备,A股,深证A股,股票
300504,天邑股份,A股,深证A股,股票
300157,恒泰艾普,A股,深证A股,股票
301156,美农生物,A股,深证A股,股票
002913,奥士康,A股,深证A股,股票
000078,海王生物,A股,深证A股,股票
300608,思特奇,A股,深证A股,股票
300036,超图软件,A股,深证A股,股票
002205,国统股份,A股,深证A股,股票
002625,光启技术,A股,深证A股,股票
002551,尚荣医疗,A股,深证A股,股票
301187,欧圣电气,A股,深证A股,股票
002465,海格通信,A股,深证A股,股票
002765,蓝黛科技,A股,深证A股,股票
002074,国轩高科,A股,深证A股,股票
300087,荃银高科,A股,深证A股,股票
301223,中荣股份,A股,深证A股,股票
300022,吉峰科技,A股,深证A股,股票
002139,拓邦股份,A股,深证A股,股票
300311,任子行,A股,深证A股,股票
300957,贝泰妮,A股,深证A股,股票
300343,联创股份,A股,深证A股,股票
002394,联发股份,A股,深证A股,股票
002768,国恩股份,A股,深证A股,股票
000836,富通信息,A股,深证A股,股票
300164,通源石油,A股,深证A股,股票
000990,诚志股份,A股,深证A股,股票
301019,宁波色母,A股,深证A股,股票
002322,理工能科,A股,深证A股,股票
300346,南大光电,A股,深证A股,股票
002909,集泰股份,A股,深证A股,股票
300923,研奥股份,A股,深证A股,股票
002364,中恒电气,A股,深证A股,股票
300264,佳创视讯,A股,深证A股,股票
002226,江南化工,A股,深证A股,股票
000547,航天发展,A股,深证A股,股票
000958,电投产融,A股,深证A股,股票
301330,熵基科技,A股,深证A股,股票
002981,朝阳科技,A股,深证A股,股票
301338,凯格精机,A股,深证A股,股票
300180,华峰超纤,A股,深证A股,股票
300262,巴安水务,A股,深证A股,股票
300960,通业科技,A股,深证A股,股票
300475,香农芯创,A股,深证A股,股票
301396,宏景科技,A股,深证A股,股票
300317,珈伟新能,A股,深证A股,股票
301022,海泰科,A股,深证A股,股票
002565,顺灏股份,A股,深证A股,股票
002748,世龙实业,A股,深证A股,股票
300455,康拓红外,A股,深证A股,股票
300401,花园生物,A股,深证A股,股票
300709,精研科技,A股,深证A股,股票
300328,宜安科技,A股,深证A股,股票
300269,ST联建,A股,深证A股,股票
002598,山东章鼓,A股,深证A股,股票
002201,正威新材,A股,深证A股,股票
002835,同为股份,A股,深证A股,股票
300190,维尔利,A股,深证A股,股票
300899,上海凯鑫,A股,深证A股,股票
300552,万集科技,A股,深证A股,股票
002715,登云股份,A股,深证A股,股票
002449,国星光电,A股,深证A股,股票
300235,方直科技,A股,深证A股,股票
000657,中钨高新,A股,深证A股,股票
002544,普天科技,A股,深证A股,股票
300338,ST开元,A股,深证A股,股票
300609,汇纳科技,A股,深证A股,股票
300481,濮阳惠成,A股,深证A股,股票
301248,杰创智能,A股,深证A股,股票
002297,博云新材,A股,深证A股,股票
301003,江苏博云,A股,深证A股,股票
000099,中信海直,A股,深证A股,股票
000851,高鸿股份,A股,深证A股,股票
002849,威星智能,A股,深证A股,股票
300605,恒锋信息,A股,深证A股,股票
300866,安克创新,A股,深证A股,股票
300055,万邦达,A股,深证A股,股票
300465,高伟达,A股,深证A股,股票
002171,楚江新材,A股,深证A股,股票
300533,冰川网络,A股,深证A股,股票
000935,四川双马,A股,深证A股,股票
000606,*ST顺利,A股,深证A股,股票
300417,南华仪器,A股,深证A股,股票
301180,万祥科技,A股,深证A股,股票
300334,津膜科技,A股,深证A股,股票
300319,麦捷科技,A股,深证A股,股票
002451,摩恩电气,A股,深证A股,股票
300469,信息发展,A股,深证A股,股票
002295,精艺股份,A股,深证A股,股票
300809,华辰装备,A股,深证A股,股票
300266,兴源环境,A股,深证A股,股票
002418,康盛股份,A股,深证A股,股票
300058,蓝色光标,A股,深证A股,股票
300083,创世纪,A股,深证A股,股票
300497,富祥药业,A股,深证A股,股票
002433,ST太安,A股,深证A股,股票
002594,比亚迪,A股,深证A股,股票
300849,锦盛新材,A股,深证A股,股票
002708,光洋股份,A股,深证A股,股票
300043,星辉娱乐,A股,深证A股,股票
002249,大洋电机,A股,深证A股,股票
300197,节能铁汉,A股,深证A股,股票
300265,通光线缆,A股,深证A股,股票
301153,中科江南,A股,深证A股,股票
300476,胜宏科技,A股,深证A股,股票
002263,大东南,A股,深证A股,股票
002640,跨境通,A股,深证A股,股票
301380,挖金客,A股,深证A股,股票
002460,赣锋锂业,A股,深证A股,股票
002831,裕同科技,A股,深证A股,股票
300968,格林精密,A股,深证A股,股票
002479,富春环保,A股,深证A股,股票
300467,迅游科技,A股,深证A股,股票
300292,吴通控股,A股,深证A股,股票
300391,康跃科技,A股,深证A股,股票
002455,百川股份,A股,深证A股,股票
300563,神宇股份,A股,深证A股,股票
300695,兆丰股份,A股,深证A股,股票
002542,中化岩土,A股,深证A股,股票
002156,通富微电,A股,深证A股,股票
300903,科翔股份,A股,深证A股,股票
300550,和仁科技,A股,深证A股,股票
301023,江南奕帆,A股,深证A股,股票
300331,苏大维格,A股,深证A股,股票
300323,华灿光电,A股,深证A股,股票
300926,博俊科技,A股,深证A股,股票
000553,安道麦A,A股,深证A股,股票
002661,克明食品,A股,深证A股,股票
301231,荣信文化,A股,深证A股,股票
002053,云南能投,A股,深证A股,股票
000831,中国稀土,A股,深证A股,股票
300527,中船应急,A股,深证A股,股票
002506,协鑫集成,A股,深证A股,股票
300240,飞力达,A股,深证A股,股票
301072,中捷精工,A股,深证A股,股票
002443,金洲管道,A股,深证A股,股票
300980,祥源新材,A股,深证A股,股票
300607,拓斯达,A股,深证A股,股票
301359,东南电子,A股,深证A股,股票
002485,*ST雪发,A股,深证A股,股票
000571,ST大洲,A股,深证A股,股票
000061,农产品,A股,深证A股,股票
002491,通鼎互联,A股,深证A股,股票
000967,盈峰环境,A股,深证A股,股票
301379,天山电子,A股,深证A股,股票
300153,科泰电源,A股,深证A股,股票
001231,农心科技,A股,深证A股,股票
000719,中原传媒,A股,深证A股,股票
002064,华峰化学,A股,深证A股,股票
002242,九阳股份,A股,深证A股,股票
002884,凌霄泵业,A股,深证A股,股票
300651,金陵体育,A股,深证A股,股票
300084,海默科技,A股,深证A股,股票
300340,科恒股份,A股,深证A股,股票
000156,华数传媒,A股,深证A股,股票
002504,ST弘高,A股,深证A股,股票
002177,*ST御银,A股,深证A股,股票
002087,新野纺织,A股,深证A股,股票
300585,奥联电子,A股,深证A股,股票
002740,ST爱迪尔,A股,深证A股,股票
002440,闰土股份,A股,深证A股,股票
000531,穗恒运Ａ,A股,深证A股,股票
002616,长青集团,A股,深证A股,股票
300921,南凌科技,A股,深证A股,股票
301107,瑜欣电子,A股,深证A股,股票
002886,沃特股份,A股,深证A股,股票
002286,保龄宝,A股,深证A股,股票
002749,国光股份,A股,深证A股,股票
300035,中科电气,A股,深证A股,股票
300487,蓝晓科技,A股,深证A股,股票
000048,京基智农,A股,深证A股,股票
000829,天音控股,A股,深证A股,股票
300717,华信新材,A股,深证A股,股票
002878,元隆雅图,A股,深证A股,股票
000876,新希望,A股,深证A股,股票
002563,森马服饰,A股,深证A股,股票
300173,福能东方,A股,深证A股,股票
300785,值得买,A股,深证A股,股票
300647,超频三,A股,深证A股,股票
300688,创业黑马,A股,深证A股,股票
301282,金禄电子,A股,深证A股,股票
300119,瑞普生物,A股,深证A股,股票
002902,铭普光磁,A股,深证A股,股票
300449,汉邦高科,A股,深证A股,股票
002002,鸿达兴业,A股,深证A股,股票
300185,通裕重工,A股,深证A股,股票
300221,银禧科技,A股,深证A股,股票
002065,东华软件,A股,深证A股,股票
002130,沃尔核材,A股,深证A股,股票
300690,双一科技,A股,深证A股,股票
300147,香雪制药,A股,深证A股,股票
002218,拓日新能,A股,深证A股,股票
002925,盈趣科技,A股,深证A股,股票
300645,正元智慧,A股,深证A股,股票
300491,通合科技,A股,深证A股,股票
002864,盘龙药业,A股,深证A股,股票
300542,新晨科技,A股,深证A股,股票
300273,*ST和佳,A股,深证A股,股票
000532,华金资本,A股,深证A股,股票
002256,兆新股份,A股,深证A股,股票
300787,海能实业,A股,深证A股,股票
002647,仁东控股,A股,深证A股,股票
002445,中南文化,A股,深证A股,股票
300039,上海凯宝,A股,深证A股,股票
002579,中京电子,A股,深证A股,股票
002662,京威股份,A股,深证A股,股票
001872,招商港口,A股,深证A股,股票
300878,维康药业,A股,深证A股,股票
002067,景兴纸业,A股,深证A股,股票
300907,康平科技,A股,深证A股,股票
002725,跃岭股份,A股,深证A股,股票
002871,伟隆股份,A股,深证A股,股票
300590,移为通信,A股,深证A股,股票
002073,软控股份,A股,深证A股,股票
002144,宏达高科,A股,深证A股,股票
002529,海源复材,A股,深证A股,股票
002334,英威腾,A股,深证A股,股票
301196,唯科科技,A股,深证A股,股票
301101,明月镜片,A股,深证A股,股票
000404,长虹华意,A股,深证A股,股票
300492,华图山鼎,A股,深证A股,股票
002560,通达股份,A股,深证A股,股票
300457,赢合科技,A股,深证A股,股票
002633,申科股份,A股,深证A股,股票
300777,中简科技,A股,深证A股,股票
002581,未名医药,A股,深证A股,股票
000058,深赛格,A股,深证A股,股票
002624,完美世界,A股,深证A股,股票
002453,华软科技,A股,深证A股,股票
002658,雪迪龙,A股,深证A股,股票
000505,京粮控股,A股,深证A股,股票
300513,恒实科技,A股,深证A股,股票
000698,沈阳化工,A股,深证A股,股票
002463,沪电股份,A股,深证A股,股票
002200,ST交投,A股,深证A股,股票
001696,宗申动力,A股,深证A股,股票
002978,安宁股份,A股,深证A股,股票
002660,茂硕电源,A股,深证A股,股票
000972,ST中基,A股,深证A股,股票
002995,天地在线,A股,深证A股,股票
002786,银宝山新,A股,深证A股,股票
002750,龙津药业,A股,深证A股,股票
300522,世名科技,A股,深证A股,股票
003019,宸展光电,A股,深证A股,股票
301289,国缆检测,A股,深证A股,股票
301160,翔楼新材,A股,深证A股,股票
300440,运达科技,A股,深证A股,股票
002556,辉隆股份,A股,深证A股,股票
000925,众合科技,A股,深证A股,股票
003041,真爱美家,A股,深证A股,股票
301086,鸿富瀚,A股,深证A股,股票
301139,元道通信,A股,深证A股,股票
300336,*ST新文,A股,深证A股,股票
002170,芭田股份,A股,深证A股,股票
000903,云内动力,A股,深证A股,股票
002592,ST八菱,A股,深证A股,股票
000005,ST星源,A股,深证A股,股票
002957,科瑞技术,A股,深证A股,股票
000826,启迪环境,A股,深证A股,股票
300003,乐普医疗,A股,深证A股,股票
300364,中文在线,A股,深证A股,股票
002203,海亮股份,A股,深证A股,股票
003013,地铁设计,A股,深证A股,股票
001298,好上好,A股,深证A股,股票
000713,丰乐种业,A股,深证A股,股票
300508,维宏股份,A股,深证A股,股票
000901,航天科技,A股,深证A股,股票
000413,东旭光电,A股,深证A股,股票
300347,泰格医药,A股,深证A股,股票
002987,京北方,A股,深证A股,股票
300172,中电环保,A股,深证A股,股票
300471,厚普股份,A股,深证A股,股票
300486,东杰智能,A股,深证A股,股票
300228,富瑞特装,A股,深证A股,股票
002593,日上集团,A股,深证A股,股票
000700,模塑科技,A股,深证A股,股票
301053,远信工业,A股,深证A股,股票
002737,葵花药业,A股,深证A股,股票
002009,天奇股份,A股,深证A股,股票
002554,惠博普,A股,深证A股,股票
301285,鸿日达,A股,深证A股,股票
002975,博杰股份,A股,深证A股,股票
002080,中材科技,A股,深证A股,股票
300129,泰胜风能,A股,深证A股,股票
003022,联泓新科,A股,深证A股,股票
000982,中银绒业,A股,深证A股,股票
002079,苏州固锝,A股,深证A股,股票
300435,中泰股份,A股,深证A股,股票
002984,森麒麟,A股,深证A股,股票
002559,亚威股份,A股,深证A股,股票
301125,腾亚精工,A股,深证A股,股票
300526,*ST中潜,A股,深证A股,股票
301090,华润材料,A股,深证A股,股票
300189,神农科技,A股,深证A股,股票
000040,东旭蓝天,A股,深证A股,股票
001336,楚环科技,A股,深证A股,股票
002337,赛象科技,A股,深证A股,股票
002869,金溢科技,A股,深证A股,股票
002927,泰永长征,A股,深证A股,股票
301363,美好医疗,A股,深证A股,股票
301369,联动科技,A股,深证A股,股票
300654,世纪天鸿,A股,深证A股,股票
002772,众兴菌业,A股,深证A股,股票
300397,天和防务,A股,深证A股,股票
300835,龙磁科技,A股,深证A股,股票
002140,东华科技,A股,深证A股,股票
300711,广哈通信,A股,深证A股,股票
300752,隆利科技,A股,深证A股,股票
300277,海联讯,A股,深证A股,股票
002971,和远气体,A股,深证A股,股票
003018,金富科技,A股,深证A股,股票
300743,天地数码,A股,深证A股,股票
002721,金一文化,A股,深证A股,股票
002093,国脉科技,A股,深证A股,股票
000803,山高环能,A股,深证A股,股票
000045,深纺织Ａ,A股,深证A股,股票
300547,川环科技,A股,深证A股,股票
301335,天元宠物,A股,深证A股,股票
000998,隆平高科,A股,深证A股,股票
300313,ST天山,A股,深证A股,股票
002384,东山精密,A股,深证A股,股票
000702,正虹科技,A股,深证A股,股票
002124,天邦食品,A股,深证A股,股票
002109,兴化股份,A股,深证A股,股票
000966,长源电力,A股,深证A股,股票
000890,法尔胜,A股,深证A股,股票
002001,新和成,A股,深证A股,股票
002492,恒基达鑫,A股,深证A股,股票
000885,城发环境,A股,深证A股,股票
300703,创源股份,A股,深证A股,股票
300008,天海防务,A股,深证A股,股票
000572,海马汽车,A股,深证A股,股票
002781,*ST奇信,A股,深证A股,股票
002060,粤水电,A股,深证A股,股票
300985,致远新能,A股,深证A股,股票
002872,ST天圣,A股,深证A股,股票
300200,高盟新材,A股,深证A股,股票
300446,乐凯新材,A股,深证A股,股票
002991,甘源食品,A股,深证A股,股票
301237,和顺科技,A股,深证A股,股票
003030,祖名股份,A股,深证A股,股票
300772,运达股份,A股,深证A股,股票
000096,广聚能源,A股,深证A股,股票
002408,齐翔腾达,A股,深证A股,股票
003039,顺控发展,A股,深证A股,股票
002141,贤丰控股,A股,深证A股,股票
000666,经纬纺机,A股,深证A股,股票
301219,腾远钴业,A股,深证A股,股票
002823,凯中精密,A股,深证A股,股票
300423,昇辉科技,A股,深证A股,股票
300565,科信技术,A股,深证A股,股票
301069,凯盛新材,A股,深证A股,股票
002938,鹏鼎控股,A股,深证A股,股票
300879,大叶股份,A股,深证A股,股票
002553,南方精工,A股,深证A股,股票
000809,ST新城,A股,深证A股,股票
000681,视觉中国,A股,深证A股,股票
002880,卫光生物,A股,深证A股,股票
000665,湖北广电,A股,深证A股,股票
000409,云鼎科技,A股,深证A股,股票
301062,上海艾录,A股,深证A股,股票
300004,南风股份,A股,深证A股,股票
000004,ST国华,A股,深证A股,股票
300569,天能重工,A股,深证A股,股票
003038,鑫铂股份,A股,深证A股,股票
002298,中电兴发,A股,深证A股,股票
300959,线上线下,A股,深证A股,股票
002630,华西能源,A股,深证A股,股票
002178,延华智能,A股,深证A股,股票
002282,博深股份,A股,深证A股,股票
000520,长航凤凰,A股,深证A股,股票
300304,云意电气,A股,深证A股,股票
002014,永新股份,A股,深证A股,股票
300123,亚光科技,A股,深证A股,股票
300393,中来股份,A股,深证A股,股票
002502,鼎龙文化,A股,深证A股,股票
002545,东方铁塔,A股,深证A股,股票
002411,*ST必康,A股,深证A股,股票
300697,电工合金,A股,深证A股,股票
300057,万顺新材,A股,深证A股,股票
300775,三角防务,A股,深证A股,股票
002224,三力士,A股,深证A股,股票
002176,江特电机,A股,深证A股,股票
000949,新乡化纤,A股,深证A股,股票
300644,南京聚隆,A股,深证A股,股票
300321,同大股份,A股,深证A股,股票
300634,彩讯股份,A股,深证A股,股票
002403,爱仕达,A股,深证A股,股票
002309,ST中利,A股,深证A股,股票
300337,银邦股份,A股,深证A股,股票
000507,珠海港,A股,深证A股,股票
000423,东阿阿胶,A股,深证A股,股票
002888,惠威科技,A股,深证A股,股票
002588,史丹利,A股,深证A股,股票
002590,万安科技,A股,深证A股,股票
300341,麦克奥迪,A股,深证A股,股票
301388,欣灵电气,A股,深证A股,股票
300188,美亚柏科,A股,深证A股,股票
300243,瑞丰高材,A股,深证A股,股票
301152,天力锂能,A股,深证A股,股票
002802,洪汇新材,A股,深证A股,股票
301163,宏德股份,A股,深证A股,股票
002779,中坚科技,A股,深证A股,股票
300540,蜀道装备,A股,深证A股,股票
002826,易明医药,A股,深证A股,股票
301213,观想科技,A股,深证A股,股票
002917,金奥博,A股,深证A股,股票
002699,ST美盛,A股,深证A股,股票
301096,百诚医药,A股,深证A股,股票
002149,西部材料,A股,深证A股,股票
300137,先河环保,A股,深证A股,股票
002100,天康生物,A股,深证A股,股票
300913,兆龙互连,A股,深证A股,股票
300987,川网传媒,A股,深证A股,股票
002391,长青股份,A股,深证A股,股票
002088,鲁阳节能,A股,深证A股,股票
300258,精锻科技,A股,深证A股,股票
002466,天齐锂业,A股,深证A股,股票
002941,新疆交建,A股,深证A股,股票
000570,苏常柴Ａ,A股,深证A股,股票
002876,三利谱,A股,深证A股,股票
300667,必创科技,A股,深证A股,股票
002196,方正电机,A股,深证A股,股票
300356,*ST光一,A股,深证A股,股票
002096,南岭民爆,A股,深证A股,股票
300681,英搏尔,A股,深证A股,股票
002250,联化科技,A股,深证A股,股票
002259,ST升达,A股,深证A股,股票
002108,沧州明珠,A股,深证A股,股票
300953,震裕科技,A股,深证A股,股票
300048,合康新能,A股,深证A股,股票
002323,雅博股份,A股,深证A股,股票
300118,东方日升,A股,深证A股,股票
003007,直真科技,A股,深证A股,股票
300483,首华燃气,A股,深证A股,股票
002193,如意集团,A股,深证A股,股票
300768,迪普科技,A股,深证A股,股票
001258,立新能源,A股,深证A股,股票
002666,德联集团,A股,深证A股,股票
300797,钢研纳克,A股,深证A股,股票
002467,二六三,A股,深证A股,股票
300462,华铭智能,A股,深证A股,股票
300101,振芯科技,A股,深证A股,股票
002642,荣联科技,A股,深证A股,股票
