,fps,img_src,name
315,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR07942_00_006F781DB9EE3B1A96EB9472B006DA21899A916D8F/0A529D9F4EA9446B6946C0CDC64C5DD853DC79D8.PNG,"Ratchet & Clank [2016]
瑞奇与叮当 [2016]"
316,"['', '2160t', '2160t', '稳定30fps', '稳定30fps', '', '', '2160t', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR05677_00_00BD77F5447CA0F051AE625519D68CE384A1BE9744/73A00B61317AC0F094B943B666B61CB816F6506E.PNG,"Rayman Legends
雷曼 传奇"
317,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR16175_00_0063525B2C6918282E89322C18BE494F463EF388B1/9D7FF646C852F2E34E3343FC858F8F7DAADD06F9.PNG,"Realm Royale
"
318,"['', '2160p', '2160p', '稳定60fps', '稳定60fps', '', '', '2160p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR08974_00_007863F1BAF3C3A1A68136B5A3C83AF7A26293E6E5/28E0A6D7B2D8391F6D3A78DBEC7536BA55A98223.PNG,"Rebel Galaxy
勇闯银河系"
319,"['', '1080p', '1080p', '稳定30fps', '稳定30fps', '', '', '1080p', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR09412_00_005BE1C07B44C5D5137CFF609DF9C1BD125CE56787/E1C7515ADB58B892CCC0BB0D0F94512963E11203.PNG,"Red Dead Redemption 2
荒野大镖客 救赎2"
320,"['', '2160c', '2160c', '稳定30fps', '稳定30fps', '', '', '2160c', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR11867_00_00ED71E149805428925073A1C4BB7EC8A28B80DFAC/4F17308868DEE7AD18CFD6951EE00931B9467BB3.PNG,"Red Faction
红色派系"
321,"['', '1080s', '1080s', '30fps 掉帧', '30fps 掉帧', '', '', '1080s', '30fps 掉帧', '']",https://image.api.playstation.com/trophy/np/NPWR11868_00_00C274F7C3EB24096F215AB422F4BB53C045DCD2C7/BA85D4CD03F32C62DD5F06E66C415131479BA86F.PNG,"Red Faction II
红色派系 2"
322,"['', '1080s', '1080s', '30fps', '30fps', '', '', '1080s', '30fps', '']",https://image.api.playstation.com/trophy/np/NPWR14138_00_00E022C80798E4C0393835134775747078BF482362/6A3EAEFF1114F6FF33B65FAF8BF6FE3CC16BFE17.PNG,"Red Faction: Guerrilla Re-Mars-tered
红色派系: 游击战重制版"
323,"['', '2160p', '2160p', '稳定30fps', '稳定30fps', '', '', '2160p', '稳定30fps', '', '', '1500p', '1500p', '60fps', '60fps', '', '', '1500p', '60fps', '']",https://image.api.playstation.com/trophy/np/NPWR19778_00_00D0635415E66E3D23EE043A15F038F19F315F3776/1299AF14F89C09ECCFD079D37A25AA1A32C80963.PNG,"Remnant: From the Ashes
遗迹: 灰烬重生"
324,"['', '动态1440p [~ 1440p]', '动态1440p [~ 1440p]', '稳定30fps', '稳定30fps', '', '', '动态1440p [~ 1440p]', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR15179_00_004E1F39C12A2C6264BA2A0546D9234F56889DCC5F/BAFEDE2151A73E1FAFE59B8575EC1CF99F6A75F6.PNG,"Resident Evil 2 [2019]
生化危机2 重制版"
325,"['', '1620t [~ 1620p]', '1620t [~ 1620p]', '稳定60fps', '稳定60fps', '提升了动态模糊和阴影', '提升了动态模糊和阴影', '1620t [~ 1620p]', '稳定60fps', '提升了动态模糊和阴影']",https://image.api.playstation.com/trophy/np/NPWR18248_00_009A0106FD4DF638239D5BB0C3AA208FEEFA624963/2E4BB81396B3272EC614FA0EA1FE58CE6B29353D.PNG,"Resident Evil 3
生化危机3 重制版"
326,"['', '1620t [1620p]', '1620t [1620p]', '稳定60fps', '稳定60fps', '', '', '1620t [1620p]', '稳定60fps', '', '', '1620t [~1620p]', '1620t [~1620p]', '60fps', '60fps', 'Resistance', 'Resistance', '1620t [~1620p]', '60fps', 'Resistance']",https://image.api.playstation.com/trophy/np/NPWR10886_00_005FE6F3FB881424128E402D992EB680B761340BB5/D2F7E55DF5BE970F1AA0F48407B2E8F45506E977.PNG,"Resident Evil 4
生化危机4"
327,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR10600_00_00A0CF3468337FB7E2039182A26608B0545DE39292/95966F7035A755FA103F5D2BDA2FB6B4D156FBAB.PNG,"Resident Evil 5
生化危机 5"
328,"['', '1080p', '1080p', '60fps', '60fps', '', '', '1080p', '60fps', '']",https://image.api.playstation.com/trophy/np/NPWR07057_00_00CA33EA53D83019475A6B6095882089448E6A8B88/8EEF8F187093061803118C5510AC61BA3BD27128.PNG,"Resident Evil HD Remaster
生化危机 高清重制版"
329,"['', '1080p', '1080p', '30fps', '30fps', '', '', '1080p', '30fps', '']",https://image.api.playstation.com/trophy/np/NPWR19371_00_0070ABE1AFDBDB905615556E28DF057FC167044F6E/96FCC703C3A2E143B68F3F637A1B5E8CEB0F7139.PNG,"Resonance of Fate — 4K & Full HD Remaster
永恒终焉 4K HD版"
330,"['', '2160p', '2160p', '稳定60fps', '稳定60fps', '', '', '2160p', '稳定60fps', '', '', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '', '', '1440p', '1440p', '稳定60fps', '稳定60fps', '', '', '1440p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR11581_00_0044367E3B51ED5D0B0604D249BC842D105291539F/1FEBFC2B7C6AA9889C50105F40A8ABFA00A5F02A.PNG,"Rez Infinite
"
331,"['', '2160p', '2160p', '稳定60fps', '稳定60fps', '', '', '2160p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR11453_00_00094E790F4EFEFE2495B522E982D20528432FF99A/149075FB4FB57A1F3BA94F2B1DF479347405AC40.PNG,"Rise of the Tomb Raider
古墓丽影 崛起"
332,"['', '2160c', '2160c', '稳定30fps', '稳定30fps', '', '', '2160c', '稳定30fps', '', '', '1080p', '1080p', '稳定30fps', '稳定30fps', '', '', '1080p', '稳定30fps', '', '', '1080p', '1080p', '60fps', '60fps', '', '', '1080p', '60fps', '']",https://image.api.playstation.com/trophy/np/NPWR20312_00_00D2A541A45EBDB155BB10AF48BD5C399DFC5C2D43/EC034C016FFA45CB0A304EB12D658A047760983A.PNG,"Rocket Arena
火箭竞技场"
333,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR08876_00_005AD659F464DDD293E6FAE2F16275EE8EC1BA900C/A8A31E43D59C057B6A3524552339909EBCD5ACC6.PNG,"Rogue Galaxy
银河游侠"
334,"['', '1080s', '1080s', '30fps 卡顿', '30fps 卡顿', '', '', '1080s', '30fps 卡顿', '']",https://image.api.playstation.com/trophy/np/NPWR08581_00_00C443D80A480F0E195C980D8AB3BAFCC0B5F615FC/C0A18F2248C3B67F82ADD5B88D191EC68F416A5F.PNG,"Rogue Legacy
盗贼遗产"
335,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR08927_00_0038B2B7C3F8BC49B616679937A1803A1B2ADBACBD/E5D0ACA1672E497A5F9C234FD61BC6A17B9B5777.PNG,"Roundabout
"
336,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '过长动画无声音Bug', '过长动画无声音Bug', '1080p', '稳定60fps', '过长动画无声音Bug']",https://image.api.playstation.com/trophy/np/NPWR13243_00_00FFF84D8DC8E0CF57591C32AA3769DA5330FC67F4/3A8FA973645CE6282A47A5071800388214FBAEF0.PNG,"SNK HEROINES Tag Team Frenzy
SNK女杰狂热大乱斗"
337,"['', '1440p', '1440p', '稳定60fps', '稳定60fps', '', '', '1440p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR14065_00_0081B13789DB6C21CD12AB090A2404C18701C3D44F/6041F0E64D6ADA00424CA5EFFCE636604D030D8B.PNG,"SOUL CALIBUR VI
灵魂能力6"
338,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR20012_00_001EFC69CBFD814D2C11F7F8FF42A77D4A8E668BF0/0DB54C04F2C4738291790F161789FF332AA5209E.PNG,"SUPERHOT
燥热"
339,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR20012_00_001EFC69CBFD814D2C11F7F8FF42A77D4A8E668BF0/0DB54C04F2C4738291790F161789FF332AA5209E.PNG,"SUPERHOT: Mind Control Delete
燥热:意念控制删除"
340,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://www.psnine.com/00EB42BCCB2ED6B76ABDFC571806E0595CD947***B/7FB1ACCF1AC10256016AFE3F4FAA9A4DCE38CF20,"Saints Row 4: Re-elected + Gat Out of Hell
黑道圣徒4: 再度当选 + 逃离地狱"
341,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR18337_00_0046C6CB70FCD1DF311DA2BB77DF31246B6BDE4633/467930814AF78CAB6EDB87DECDDFEE0C4359045D.PNG,"Saints Row the Third: Remastered
黑道圣徒3 复刻版"
342,"['', '1440p', '1440p', '60fps', '60fps', '', '', '1440p', '60fps', '']",https://image.api.playstation.com/trophy/np/NPWR21930_00_00BB0B922B1438A75EEBCC631832D3880BC1C1A9F0/F7E79BE7A61908E88E1128F3AEB1EE3EA9A67045.PNG,"Sakuna: Of Rice and Ruin
天穗之咲稻姬"
343,"['', '1440p', '1440p', '稳定60fps', '稳定60fps', '', '', '1440p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR17587_00_0008CD05A2418DD6F6CE81E2758C9FB76CB6A23FCC/04C828DFC412B6682F51EDB0230D0FA5BE932E7C.PNG,"Sakura Wars
新樱花大战"
344,"['', '1440p', '1440p', '稳定30fps', '稳定30fps', '', '', '1440p', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR17951_00_00FB1FFFEA0D0986626DFEA82134E548E51A63C8C6/10C36352785031F6F28FC9848D3839EE1DF62FF2.PNG,"Samurai Shodown [2019]
侍魂 晓"
345,"['', '1296p', '1296p', '稳定60fps', '稳定60fps', '', '', '1296p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR09886_00_0012E7A1471115CAE680207EC3E899E60A320C6044/7B80C208C789F022F3E736B7DED1C34739637B7B.PNG,"School Girl/Zombie Hunter
校园女生僵尸猎人"
346,"['', '1296p', '1296p', '60fps', '60fps', '', '', '1296p', '60fps', '']",https://image.api.playstation.com/trophy/np/NPWR17473_00_00D6A50C4FF8FB5A24E13E3B079271CECC315EBB34/0DAF7F49E32200272F5A8818176863C97C3E6562.PNG,"Sea of Solitude
孤独之海"
347,"['', '2160p', '2160p', '?', '?', '严重画面Bug 无法运行', '严重画面Bug 无法运行', '2160p', '?', '严重画面Bug 无法运行', '', '1080p', '1080p', '?', '?', '严重画面Bug 无法运行', '严重画面Bug 无法运行', '1080p', '?', '严重画面Bug 无法运行']",https://image.api.playstation.com/trophy/np/NPWR15587_00_00B683E5453204A612C38DC218AEF0317CD5E8E9CC/85B017F39EA939B035F2C5A6B7198E87DAC9B610.PNG,"Sekiro: Shadows Die Twice
只狼 影逝二度"
348,"['', '1800c', '1800c', '稳定60fps', '稳定60fps', '', '', '1800c', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR15661_00_00EDB921F5551578E4F527EA114526F1F500B0370B/37B11A127F2D84B0F1DA52E653BF977A8A905D5F.PNG,"Senran Kagura: Burst Re:Newal
闪乱神乐: 爆裂"
349,"['', '2160p', '2160p', '稳定60fps', '稳定60fps', '少量画面Bug', '少量画面Bug', '2160p', '稳定60fps', '少量画面Bug']",https://image.api.playstation.com/trophy/np/NPWR07285_00_000B57A54779962FEA34C6EE16046186719252D7CC/B0B7A585805982D0DF42C5FBB48C00B7DA83ADCC.PNG,"Senran Kagura: Estival Versus
闪乱神乐 EV 少女们的选择"
350,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '少量画面Bug', '少量画面Bug', '1080p', '稳定60fps', '少量画面Bug']",https://image.api.playstation.com/trophy/np/NPWR11690_00_00B35C8877F8DF935BE7B422B732480F3D688F4EBD/7FF7AB02571758E370FF4873EB75C0874234C200.PNG,"Senran Kagura: Peach Beach Splash
闪乱神乐 沙滩戏水"
351,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '少量画面Bug', '少量画面Bug', '1080p', '稳定60fps', '少量画面Bug']",https://image.api.playstation.com/trophy/np/NPWR06857_00_00D95EC7912F0C7BCBE2F0E8AE7917248BAD0F2D81/5859707C2878977A6491AE99964B7294270BDB88.PNG,"Shadow Warrior
影子武士"
352,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR12386_00_0095F6BF8C79A137F93A1C395BFBDDF5DCCC911333/8D7A40067E312C3DA395258BAA91073C4B4BF21A.PNG,"Shadow Warrior 2
影子武士2"
353,"['', '1080p', '1080p', '稳定30fps', '稳定30fps', '', '', '1080p', '稳定30fps', '']",https://image.api.playstation.com/null.png,"Shadow of the Colossus [2018]
旺达与巨像"
354,"['', '2160t [~2160p]', '2160t [~2160p]', '稳定30fps', '稳定30fps', '', '', '2160t [~2160p]', '稳定30fps', '', '', '1080p', '1080p', '稳定60fps', '稳定60fps', '提升了抗锯齿', '提升了抗锯齿', '1080p', '稳定60fps', '提升了抗锯齿']",https://image.api.playstation.com/trophy/np/NPWR14876_00_004DD62A7F4FB5AAF94ECCA19DBAAAB006297EDFBA/47966D6D11DFFE65A722709AE0577A2798E618D2.PNG,"Shadow of the Tomb Raider
古墓丽影 暗影"
355,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '提升了材质效果', '提升了材质效果', '1080p', '稳定60fps', '提升了材质效果', '', '动态1872c [~1872c]', '动态1872c [~1872c]', '稳定30fps', '稳定30fps', '提升了材质效果', '提升了材质效果', '动态1872c [~1872c]', '稳定30fps', '提升了材质效果']",https://image.api.playstation.com/trophy/np/NPWR15668_00_00FF62642ED52EAA16717CABA90535652C9DC3F8AB/DFE3491BAB98F29F995DAAD4C7B73966FC0ACCD0.PNG,"Shenmue III
莎木3"
356,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR08388_00_00401FC091E5E04B06523C97EEA97D8B9A67D88665/B75CB0AABDEFE660D53C5B70FE470A96EC528D66.PNG,"Shovel Knight
铲子骑士"
357,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR17986_00_00489DC3B7035A3B23AAF7DDAFFAA4FC4B7165639E/1F520D78FB46C9B8EE55CEE6360D631BDC858F58.PNG,"Sid Meier's Civilization VI
文明6"
358,"['', '动态1800p [~ 1728p]', '动态1800p [~ 1728p]', '60fps', '60fps', '提升了AI的决策速度', '提升了AI的决策速度', '动态1800p [~ 1728p]', '60fps', '提升了AI的决策速度']",https://image.api.playstation.com/trophy/np/NPWR20773_00_00A7C3C9D739BABFDBFE0447339D2C16903FFDAB18/3E1E97366FE140887273F345B25503D9CE50107C.PNG,"Skater XL
滑板XL"
359,"['', '1080t [1080p]', '1080t [1080p]', '稳定60fps', '稳定60fps', '', '', '1080t [1080p]', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR08255_00_00368C5474E88A7B1FF7B95F3ABCA0FDE162FBF5BC/5F1606217DA71EB9F4B2A98E47A20154689B6B3F.PNG,"Sleeping Dogs: Definitive Edition
热血无赖: 终极版"
360,"['', '1080p', '1080p', '稳定30fps', '稳定30fps', '', '', '1080p', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR10320_00_0093ACD8E65D96A57FA7D411C0856B9658B7F401F1/6E785FA012BFA6200D5C1FEA6B540653654B24C1.PNG,"Sniper Elite 4
狙击精英4"
361,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '提升了绘制距离 模型细节 动态模糊', '提升了绘制距离 模型细节 动态模糊', '1080p', '稳定60fps', '提升了绘制距离 模型细节 动态模糊']",https://image.api.playstation.com/trophy/np/NPWR05777_00_0082E44499A5C16D43C67D00CDFD784A57AA958FE6/DF420ED9941CE2FD841111866838C0C8FB362EE0.PNG,"Sniper Elite III
狙击精英3"
362,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR19870_00_005E832C7BE074279BA1BEE4EA62344E43BCAF5A70/CF496E34A7EF43CE6393ADD2BE8471D16B9F73DC.PNG,"Sniper: Ghost Warrior Contracts
狙击手: 幽灵战士 契约"
363,"['', '1080p', '1080p', '60fps', '60fps', '', '', '1080p', '60fps', '']",https://image.api.playstation.com/trophy/np/NPWR12997_00_00C4E5173121EAB218130CCDEAC7D274842CA7D522/4C0A40419159DB7943841C07D605B54B48721F77.PNG,"Sonic Mania
索尼克 狂热"
364,"['', '2160p', '2160p', '稳定60fps', '稳定60fps', '', '', '2160p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR05569_00_004BF0F583C1C85359DDC0FD8DECF4EE5B73B7E810/8096957D7F6906E79A8F8BDA0A7813D0103324F9.PNG,"Sound Shapes
声与形"
365,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR19420_00_00D45C0F0DA67359BE68A932AB956812A9295E6F11/E67F00F84542FE512038944BD49595C2CDF880A6.PNG,"Spellbreak
"
366,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR17353_00_009F8C81B85852D16116481DD0899B88990D8D9CE6/8E7339C1E83979A1D355244EDCC556B07C4FA347.PNG,"SpongeBob SquarePants: Battle for Bikini Bottom Rehydrated
海绵宝宝:争霸比基尼海滩:再注水"
367,"['', '1350p', '1350p', '稳定60fps', '稳定60fps', '', '', '1350p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR09715_00_00E7CF3C1BE6A0AB427362C56749E32BB564B3BE7B/2DF8001B06147EE03A1ABDAB8F0D514F3D47933A.PNG,"Star Ocean: Integrity and Faithlessness
星之海洋5 忠诚与背叛"
368,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR14334_00_0031A91E7867900A9C64A6F554021C683A11839943/C8299CFDE583CCF0E83E3543273D4454D7E19286.PNG,"Star Ocean: The Last Hope – 4K & Full HD Remaster
星之海洋4 最后的希望 4K & Full HD重制版"
369,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '', '', '1440p', '1440p', '稳定60fps', '稳定60fps', '', '', '1440p', '稳定60fps', '', '', '2160p', '2160p', '稳定60fps', '稳定60fps', '', '', '2160p', '稳定60fps', '']",https://image.api.playstation.com/null.png,"Star Wars Jedi: Fallen Order
星球大战绝地: 陨落的武士"
370,"['', '动态1080t [~ 1080p]', '动态1080t [~ 1080p]', '稳定60fps', '稳定60fps', '', '', '动态1080t [~ 1080p]', '稳定60fps', '', '', '动态2160t [~2160p]', '动态2160t [~2160p]', '稳定30fps', '稳定30fps', '', '', '动态2160t [~2160p]', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR11465_00_00AB3D87382BEB1FBE407D2F43ED586838AAE7295C/D9EFB1844E98400D1E4753B1673910260ADB5C7B.PNG,"Star Wars: Battlefront II [2017]
星球大战 战争前线2"
371,"['', '动态1800p [~1800p]', '动态1800p [~1800p]', '稳定60fps', '稳定60fps', '增加了废墟效果 提升了模型细节', '增加了废墟效果 提升了模型细节', '动态1800p [~1800p]', '稳定60fps', '增加了废墟效果 提升了模型细节']",https://image.api.playstation.com/trophy/np/NPWR07317_00_00F77A8319FB5C16B80C6B9FEAD1082C7F702CC8F4/D4D7DAB857B57F7C61AC5C65292110E5D18D9DB4.PNG,"Star Wars: Battlefront [2015]
星球大战 战争前线"
372,"['', '900p', '900p', '稳定60fps', '稳定60fps', '多人模式', '多人模式', '900p', '稳定60fps', '多人模式']",https://image.api.playstation.com/trophy/np/NPWR09777_00_00623DFC8BE12A63B11C42A8346BE47F26D8684BB3/7C474F90E03A95B43C7B1372B1CF601B30F49AAA.PNG,"Star Wars: Bounty Hunter
星球大战 赏金猎人"
373,"['', '1080s', '1080s', '60fps', '60fps', '', '', '1080s', '60fps', '']",https://image.api.playstation.com/trophy/np/NPWR17456_00_000D851C1C9C8CE47F12C9573809F6502143788033/47DC3724918C63EE9A7FC77EE781DD86A1C38745.PNG,"Star Wars: Squadrons
星球大战 中队争雄"
374,"['', '动态1080p [1080p]', '动态1080p [1080p]', '稳定60fps', '稳定60fps', '', '', '动态1080p [1080p]', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR13396_00_0059C7F5582B1CAC36688F7D2FDAE48A4180F1174C/026A32720D5B2D9E34A45D288E4CE47B021B2F00.PNG,"SteamWorld Dig 2
蒸汽世界 2"
375,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR11332_00_00721F944BD138F71D29A5466BAD604C9D48C90228/A58C4C2AEA8CF64154AD28D1FC51489AAA549052.PNG,"Steep
极限巅峰"
376,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR19742_00_000D1954AA2F2C085234C504104F6F657F2B71C00E/CD3B327923C37C0087EA93A721438A3846F46371.PNG,"Stranded Deep
荒岛求生"
377,"['', '1080p', '1080p', '30fps', '30fps', '', '', '1080p', '30fps', '']",https://image.api.playstation.com/trophy/np/NPWR07518_00_003EB126E90C0DE22541DA328FA61D21CFDDBC33E3/5945FDA3F95C69F80B2DA559657898DECFE58BC2.PNG,"Street Fighter V: Champion Edition
街头霸王5: 冠军版"
378,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR07297_00_009DD4130CE517542117429D2E233D8F2CF11D1D3F/D83983C513CFC158ABC50375D5ACDEE9FD1CAB0B.PNG,"Styx: Master of Shadows
冥河 暗影大师"
379,"['', '1080p', '1080p', '30fps 卡顿', '30fps 卡顿', '', '', '1080p', '30fps 卡顿', '']",https://www.psnine.com/0048B9F6B40DB37F3B5005DBE86A3B21B7D94395F0/92F64C001D75F05169F5C8623F92B9050A23AAA4,"Submerged
淹没"
380,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR09730_00_0029C9D8C4B151993AB7BD52FBB8118C0D37B1ED82/30054659B3CA9A538213FB62812210E97F8C3586.PNG,"Super Meat Boy
超级食肉男孩"
381,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR07173_00_000705D1C22DE4DF625CA43C02EECC4B61AC5E93AF/B49175BEDD71C2F1FE91B1F31DE945AF02B5AA40.PNG,"Super Stardust Ultra
超级星尘终极版"
382,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '', '', '分屏模式1080p', '分屏模式1080p', '稳定60fps', '稳定60fps', '', '', '分屏模式1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR18979_00_001F17A3FC4702EFD4CA0139BBB6E213693341D5AE/1119DD2E0FA66869D63E9172DC1ED9BBAAA74A52.PNG,"Sword Art Online: Alicization Lycoris
刀剑神域 彼岸游境"
383,"['', '1440p', '1440p', '稳定30fps', '稳定30fps', '', '', '1440p', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR15555_00_00697ABDB6A80B30FBE1D318F3E169AA21F06EA1FF/171EF4AC0542DE151932102BAA5F9326C41EE445.PNG,"Sword and Fairy 6
仙剑奇侠传6"
384,"['', '1080p', '1080p', '60fps', '60fps', '', '', '1080p', '60fps', '']",https://image.api.playstation.com/trophy/np/NPWR15655_00_0035729C312FCC0EF060AD49B33ACE2D2994D5A428/8333EE6CE53818AC2BD4884ED13AFB97F43AAF7F.PNG,"TOKYO GHOUL:re [CALL to EXIST]
东京喰种:re CALL to EXIST"
385,"['', '1440p', '1440p', '稳定60fps', '稳定60fps', '', '', '1440p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR06140_00_00AA7E4622341120E7806749042E7BC68DACE3DC25/F280C58F6A2293ACEA9E746B515CEBE15E54C325.PNG,"Tales from the Borderlands
无主之地传说"
386,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR10267_00_006B1B9C39CCA613437B6243822EBB5DD20BD05DC9/0735F75CFA63A241AB369190769C605522408FE4.PNG,"Tales of Berseria
绯夜传说"
387,"['', '1080p', '1080p', '60fps', '60fps', '', '', '1080p', '60fps', '']",https://image.api.playstation.com/trophy/np/NPWR08735_00_00C861F97DAC00F836A3A218EDF2CD11F6DBAFA7FF/D9C41A16C9C0AD6F97EE161326CDBC827026BA7A.PNG,"Tearaway Unfolded
撕纸小邮差 拆封"
388,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR11469_00_00342AB191B0899AC1FF3081CC92525DDA0CEF0F6D/DC6FD69B7FF02E72A30AF7553D5D0DE46E8FC176.PNG,"Tekken 7
铁拳7"
389,"['', '1080p', '1080p', '稳定60fps', '稳定60fps', '', '', '1080p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR16646_00_00A5B72F0AFE074EB8E919219DF65AC0742A3FE260/CBF6CD6842EECE7811EA3BC7F710DAA80C97009D.PNG,"Tetris Effect
俄罗斯方块效应"
390,"['', '1620p', '1620p', '稳定60fps', '稳定60fps', '', '', '1620p', '稳定60fps', '']",https://image.api.playstation.com/trophy/np/NPWR16706_00_004893EAF9FF7A6273F08865EE041E0FBED8590397/4E7D8C61FE5A64636841FB862A2B7059279F8014.PNG,"The Caligula Effect: Overdose
卡里古拉 过量"
391,"['', '2304x1350', '2304x1350', '30fps', '30fps', '', '', '2304x1350', '30fps', '']",https://image.api.playstation.com/trophy/np/NPWR14350_00_00D20733C8935EA45337EA5EA6BA2EA842F5F8CE52/0DBB044737B80AE1928BBF53ABE894057DD0AA1E.PNG,"The Crew 2
飙酷车神2"
392,"['', '1584c', '1584c', '稳定30fps', '稳定30fps', '', '', '1584c', '稳定30fps', '']",https://image.api.playstation.com/trophy/np/NPWR11212_00_00329A40482D7A9AD7625045E656BC15081D78BCA8/94632DC94B8A022E93AA226EB55A42AE63F69F13.PNG,"The Elder Scrolls V: Skyrim Special Edition
上古卷轴5 天际"
